Day,Sales (USD),Unique Sellers,Unique Buyers,Total Txns,Avg Sale (USD),Wash (USD),Wash Txn,Trade Profit,Supply,Eth price (USD),Total eth vol,Eth change per,Bitcoin price ,Total bitcoin vol ,Bitcoin change per,Gas Price 
"July 31, 2020","$129,176.59",510,515,"5,668",$22.79,"$1,089.16",1,$581.10,"34,254",346.51,8.69M,3.48%,"11,333.40",530.95K,2.14%,78904447180
"August 01, 2020","$69,915.30",441,426,"3,004",$23.27,"$2,034.91",2,-$69.99,"24,134",387.14,11.03M,11.73%,"11,803.10",611.47K,4.14%,63846952921
"August 02, 2020","$83,586.22",447,444,"2,868",$29.14,"$1,674.81",1,-$7.86,"24,217",372.08,16.38M,-3.89%,"11,066.80",647.95K,-6.24%,79704212228
"August 03, 2020","$75,826.93",450,469,"2,953",$25.68,0,0,$801.48,"24,335",385.8,9.92M,3.69%,"11,224.40",470.24K,1.42%,69980285209
"August 04, 2020","$135,536.32",656,514,"3,186",$42.54,0,0,"$1,055.25","34,496",389.62,9.84M,0.99%,"11,184.70",485.79K,-0.35%,59805862058
"August 05, 2020","$76,088.06",538,486,"2,310",$32.94,$584.42,1,$301.46,"35,022",400.79,8.74M,2.87%,"11,735.10",570.83K,4.92%,55170121710
"August 06, 2020","$71,644.98",752,552,"2,277",$31.46,$190.58,2,$140.98,"35,001",394.83,7.92M,-1.49%,"11,757.10",554.85K,0.19%,60216328698
"August 07, 2020","$131,238.37",645,606,"2,279",$57.59,$593.73,3,"$1,041.69","35,142",379.57,8.34M,-3.86%,"11,592.00",517.00K,-1.40%,75118872696
"August 08, 2020","$137,811.77",793,772,"10,059",$13.70,$481.99,5,$563.22,"31,974",396.76,4.94M,4.53%,"11,764.30",317.06K,1.49%,68308662136
"August 09, 2020","$74,739.68",622,617,"7,109",$10.51,"$3,736.17",3,$435.42,"26,781",390.23,4.97M,-1.65%,"11,681.20",303.00K,-0.71%,77549796325
"August 10, 2020","$80,399.65",670,546,"4,798",$16.76,"$1,424.35",2,$374.17,"24,295",395.53,8.01M,1.36%,"11,889.20",564.11K,1.78%,118330751632
"August 11, 2020","$89,526.10",562,530,"4,379",$20.44,$197.99,1,$143.86,"32,293",379.01,9.44M,-4.18%,"11,390.40",615.90K,-4.19%,130226317248
"August 12, 2020","$65,398.40",521,372,"5,869",$11.14,"$13,726.53",5,$9.71,"21,424",387.12,8.59M,2.14%,"11,557.20",549.59K,1.46%,223687371417
"August 13, 2020","$116,490.47",658,538,"4,549",$25.61,$193.56,1,$78.42,"24,900",424.31,12.04M,9.61%,"11,770.90",545.67K,1.85%,263647078854
"August 14, 2020","$122,506.00",564,500,"2,918",$41.98,0,0,"$1,212.08","29,918",438.03,8.67M,3.23%,"11,750.80",435.44K,-0.17%,214593972654
"August 15, 2020","$82,644.75",531,478,"2,459",$33.61,"$1,343.29",2,$923.74,"35,472",432.18,7.27M,-1.34%,"11,845.30",499.10K,0.80%,121279985669
"August 16, 2020","$78,132.81",450,421,"2,132",$36.65,"$1,948.23",1,$706.95,"30,007",433.63,7.02M,0.34%,"11,899.00",410.81K,0.45%,103405893872
"August 17, 2020","$57,480.90",456,393,"1,917",$29.98,0,0,$398.68,"27,560",430.56,7.83M,-0.71%,"12,282.60",628.41K,3.22%,115609204834
"August 18, 2020","$122,942.63",522,561,"4,274",$28.77,"$1,075.71",2,$483.47,"35,659",422.16,8.18M,-1.95%,"11,947.60",606.79K,-2.73%,132626960562
"August 19, 2020","$82,520.55",573,604,"6,387",$12.92,"$7,477.80",2,"$1,752.97","26,879",407.44,8.44M,-3.49%,"11,750.20",550.26K,-1.65%,138374481225
"August 20, 2020","$114,459.50",586,603,"6,095",$18.78,0,0,"$1,053.46","27,233",416.05,6.23M,2.11%,"11,856.90",430.93K,0.91%,116489744937
"August 21, 2020","$132,939.92",525,539,"4,489",$29.61,"$1,220.01",4,$367.33,"27,333",387.99,7.62M,-6.75%,"11,529.20",506.38K,-2.76%,161842347101
"August 22, 2020","$102,177.53",525,500,"4,218",$24.22,$63.35,1,"$1,681.83","35,335",395.56,6.73M,1.95%,"11,661.30",433.98K,1.15%,107429133452
"August 23, 2020","$172,055.03",505,508,"4,022",$42.78,$217.81,1,$362.82,"35,583",390.5,5.36M,-1.28%,"11,641.60",377.33K,-0.17%,86163918808
"August 24, 2020","$90,393.04",528,516,"3,469",$26.06,0,0,$860.28,"30,281",407.7,6.69M,4.40%,"11,753.50",429.13K,0.96%,98937713405
"August 25, 2020","$88,970.28",610,560,"3,674",$24.22,$142.92,1,$359.00,"36,096",383.2,8.28M,-6.01%,"11,324.80",594.07K,-3.65%,110741208100
"August 26, 2020","$87,978.40",556,536,"2,946",$29.86,$50.22,1,$79.21,"30,485",385.96,6.69M,0.72%,"11,462.30",513.06K,1.21%,93103481649
"August 27, 2020","$132,776.34",595,548,"3,701",$35.88,$127.16,3,$333.16,"35,420",383.11,7.03M,-0.74%,"11,327.40",560.59K,-1.18%,97826615038
"August 28, 2020","$189,448.78",774,697,"5,522",$34.31,0,0,$158.02,"35,459",395.11,6.16M,3.13%,"11,527.40",464.94K,1.77%,93087752585
"August 29, 2020","$81,352.82",640,540,"4,440",$18.32,$848.78,2,$318.44,"35,510",398.8,5.23M,0.93%,"11,468.10",389.85K,-0.51%,102907957139
"August 30, 2020","$96,524.55",626,460,"3,461",$27.89,$29.88,1,$917.05,"30,394",428.86,6.67M,7.54%,"11,702.00",409.36K,2.04%,211899164124
"August 31, 2020","$84,785.19",544,435,"3,347",$25.33,"$1,000.14",6,$293.96,"30,522",433.9,7.89M,1.18%,"11,644.20",496.14K,-0.49%,236124357466
"September 01, 2020","$29,857.04",324,222,"1,623",$18.40,0,0,-$616.80,"35,583",475.8,10.42M,9.65%,"11,914.90",580.69K,2.32%,445944863506
"September 02, 2020","$106,796.23",397,415,"2,536",$42.11,0,0,0,"30,396",439.08,30.14M,-7.72%,"11,413.30",20.26M,-4.21%,480096303210
"September 03, 2020","$92,741.55",527,497,"2,415",$38.40,0,0,$75.62,"30,503",381.97,33.59M,-13.01%,"10,168.80",9.65M,-10.90%,391330863477
"September 04, 2020","$138,830.62",516,507,"2,307",$60.18,$57.40,1,$469.95,"35,737",385.94,25.20M,1.04%,"10,472.50",12.50M,2.99%,232290794845
"September 05, 2020","$75,762.37",522,418,"5,034",$15.05,$956.36,3,$21.67,"32,978",334.91,35.32M,-13.22%,"10,092.20",14.72M,-3.63%,276608264542
"September 06, 2020","$139,149.30",630,528,"3,586",$38.80,$74.18,1,$193.23,"35,674",353.49,20.13M,5.55%,"10,296.40",12.12M,2.02%,129483046259
"September 07, 2020","$107,058.50",568,508,"3,467",$30.88,"$5,503.73",3,$120.78,"35,852",352.06,21.69M,-0.40%,"10,376.90",12.40M,0.78%,112638419991
"September 08, 2020","$110,483.20",599,535,"3,611",$30.60,$854.50,3,0,"26,354",337.46,18.98M,-4.15%,"10,126.60",113.90K,-2.41%,103774996937
"September 09, 2020","$126,661.11",728,623,"4,547",$27.86,$168.59,2,$521.28,"26,652",351.1,14.07M,4.04%,"10,224.60",71.37K,0.97%,120490254791
"September 10, 2020","$106,123.02",625,570,"2,497",$42.50,$547.90,4,$805.58,"20,835",367.92,16.50M,4.79%,"10,339.70",88.01K,1.13%,179314983224
"September 11, 2020","$193,068.90",621,586,"2,832",$68.17,$74.80,2,"$2,136.18","26,847",373.72,12.53M,1.58%,"10,390.20",62.28K,0.49%,147230410369
"September 12, 2020","$140,228.40",599,596,"2,846",$49.27,"$3,367.17",1,$329.93,"26,997",387.98,11.49M,3.82%,"10,441.90",48.49K,0.50%,107402741783
"September 13, 2020","$197,068.13",545,555,"2,883",$68.36,$230.35,4,$953.25,"37,045",365.71,10.38M,-5.74%,"10,326.00",66.12K,-1.11%,120532907374
"September 14, 2020","$178,601.69",564,533,"2,749",$64.97,0,0,"$1,260.68","31,859",376.7,10.34M,3.01%,"10,675.30",96.64K,3.38%,199500184878
"September 15, 2020","$237,822.40",627,589,"2,654",$89.61,$184.93,3,"$1,905.87","38,131",364.01,9.06M,-3.37%,"10,785.30",91.70K,1.03%,186693081226
"September 16, 2020","$104,461.68",587,532,"2,522",$41.42,"$1,039.35",3,"$1,390.16","32,223",364.88,9.06M,0.24%,"10,949.50",94.94K,1.52%,152924068259
"September 17, 2020","$100,209.44",419,325,"2,704",$37.06,$64.88,1,$76.65,"31,758",388.97,12.85M,6.60%,"10,941.30",77.22K,-0.07%,538006886531
"September 18, 2020","$210,529.45",768,636,"3,292",$63.95,$55.83,1,$849.19,"37,490",384.2,8.95M,-1.23%,"10,933.00",63.48K,-0.08%,318642907595
"September 19, 2020","$157,361.51",939,713,"4,421",$35.59,$96.31,2,"$3,426.90","38,561",385.25,6.74M,0.27%,"11,081.80",51.63K,1.36%,174319934634
"September 20, 2020","$248,725.47",872,756,"3,045",$81.68,$262.66,2,"$1,912.28","38,285",371.12,7.30M,-3.67%,"10,921.50",53.39K,-1.45%,132890442848
"September 21, 2020","$114,696.87",941,677,"3,152",$36.39,0,0,$481.08,"27,454",341.3,11.41M,-8.03%,"10,416.80",109.85K,-4.62%,176908105832
"September 22, 2020","$236,231.17",860,739,"3,413",$69.22,$89.69,2,$560.16,"38,165",344.03,9.29M,0.80%,"10,531.50",63.52K,1.10%,159389045782
"September 23, 2020","$153,058.64",872,786,"3,411",$44.87,"$1,614.57",10,$745.14,"28,198",319.95,13.88M,-7.00%,"10,237.30",74.95K,-2.79%,128840734977
"September 24, 2020","$548,363.11","1,157",942,"7,801",$70.29,$28.04,2,"$4,423.08","38,731",349.17,9.40M,9.13%,"10,739.40",82.95K,4.90%,109209158178
"September 25, 2020","$535,329.62","1,005","1,008","6,044",$88.57,0,0,"$3,136.68","39,430",351.63,8.47M,0.70%,"10,688.80",71.43K,-0.47%,102666573843
"September 26, 2020","$504,894.34",890,952,"4,178",$120.85,$354.95,2,"$2,871.39","29,926",354.25,6.48M,0.75%,"10,727.90",37.85K,0.37%,83509486824
"September 27, 2020","$504,939.28",994,978,"5,452",$92.62,$367.20,4,$873.71,"40,131",357.23,6.35M,0.84%,"10,776.20",40.92K,0.45%,86032333679
"September 28, 2020","$532,093.58","1,080",923,"4,667",$114.01,"$1,227.15",6,"$5,136.60","30,993",354.08,7.77M,-0.88%,"10,693.20",72.29K,-0.77%,121961991712
"September 29, 2020","$356,299.11",956,863,"3,845",$92.67,"$2,843.84",13,-$502.45,"41,767",359.86,6.26M,1.63%,"10,840.90",59.64K,1.38%,153890704190
"September 30, 2020","$363,223.64","1,067","1,056","10,680",$34.01,"$1,786.17",5,"$2,187.93","42,881",359.39,5.43M,-0.13%,"10,776.10",55.55K,-0.60%,119863366771
"October 01, 2020","$381,743.25","1,110","1,027","8,904",$42.87,"$12,955.93",12,"-$1,895.80","33,843",353.07,7.93M,-1.76%,"10,620.50",95.33K,-1.44%,100691869694
"October 02, 2020","$260,332.15","1,037",897,"4,836",$53.83,"$4,768.89",18,$690.10,"41,092",345.68,7.27M,-2.09%,"10,572.30",77.94K,-0.45%,93806763969
"October 03, 2020","$226,830.10","1,071",961,"5,067",$44.77,"$1,936.50",19,$983.98,"32,292",345.6,4.48M,-0.02%,"10,544.20",29.10K,-0.27%,79724495395
"October 04, 2020","$238,089.93","1,121",867,"5,240",$45.44,$342.05,12,"$1,500.65","41,601",352.73,4.77M,2.06%,"10,672.90",31.40K,1.22%,83002261988
"October 05, 2020","$273,335.93","1,061",912,"5,302",$51.55,$38.46,2,$271.97,"41,737",353.28,4.96M,0.16%,"10,789.50",48.86K,1.09%,90700178586
"October 06, 2020","$264,733.77","1,074",998,"5,023",$52.70,$598.07,16,$771.57,"34,951",340.61,7.32M,-3.59%,"10,602.60",69.07K,-1.73%,109232953367
"October 07, 2020","$270,768.94","1,129",976,"4,996",$54.20,$595.19,9,$312.03,"42,106",341.48,5.77M,0.26%,"10,670.90",49.27K,0.64%,85972225652
"October 08, 2020","$275,866.43","1,097",921,"5,158",$53.48,$211.04,5,$814.91,"31,366",350.83,6.85M,2.74%,"10,924.10",79.78K,2.37%,87114899986
"October 09, 2020","$325,676.60","1,185",941,"6,086",$53.51,$268.85,8,"$1,110.79","32,187",365.28,7.85M,4.12%,"11,054.20",70.95K,1.19%,80387358281
"October 10, 2020","$224,292.94","1,219",913,"4,955",$45.27,"$3,333.63",16,"$1,128.67","42,877",370.16,7.17M,1.34%,"11,298.40",65.81K,2.21%,64197264627
"October 11, 2020","$247,665.94","1,074",927,"5,821",$42.55,"$1,497.95",18,$377.06,"43,318",374.19,5.22M,1.09%,"11,371.00",41.06K,0.64%,49653860265
"October 12, 2020","$259,569.99",995,912,"4,561",$56.91,"$5,930.34",13,$253.46,"36,641",386.68,10.39M,3.34%,"11,533.90",84.02K,1.43%,76063541206
"October 13, 2020","$169,910.49","1,036",856,"3,354",$50.66,$324.48,4,$265.53,"43,890",381.23,7.92M,-1.41%,"11,423.80",64.67K,-0.95%,75080099063
"October 14, 2020","$199,488.99",964,847,"4,337",$46.00,"$6,985.69",7,$140.49,"43,663",379.15,8.08M,-0.55%,"11,420.40",59.12K,-0.03%,75643030426
"October 15, 2020","$202,770.97",886,804,"3,033",$66.85,$323.19,5,$730.49,"44,885",377.45,7.93M,-0.45%,"11,503.00",70.84K,0.72%,74178882628
"October 16, 2020","$196,153.26",840,748,"2,811",$69.78,"$1,211.59",9,$373.19,"45,925",365.17,7.59M,-3.25%,"11,322.00",71.42K,-1.57%,63068023041
"October 17, 2020","$148,827.05",898,770,"3,426",$43.44,"$3,517.90",10,$524.53,"45,975",368.63,4.98M,0.95%,"11,362.10",29.86K,0.35%,36291623945
"October 18, 2020","$219,766.27","1,075",884,"3,466",$63.41,"$5,217.99",20,-$194.06,"47,478",377.81,4.68M,2.49%,"11,506.90",31.51K,1.27%,40183042347
"October 19, 2020","$420,218.21","1,030",858,"3,722",$112.90,"$1,886.88",9,$933.48,"46,042",379.19,6.85M,0.37%,"11,753.40",73.04K,2.14%,56873119620
"October 20, 2020","$194,868.47","1,000",889,"3,517",$55.41,"$5,377.75",5,$983.88,"45,397",368.35,7.46M,-2.86%,"11,913.50",94.59K,1.36%,61935567910
"October 21, 2020","$215,810.17",975,934,"5,000",$43.16,"$3,557.76",4,$46.84,"45,503",391.2,13.61M,6.20%,"12,808.70",197.72K,7.51%,74178258309
"October 22, 2020","$429,276.56","1,034",982,"3,968",$108.18,"$5,640.36",7,$38.21,"45,171",414.05,12.65M,5.84%,"12,974.60",113.31K,1.30%,63311659678
"October 23, 2020","$217,202.28","1,057",874,"3,845",$56.49,"$1,330.36",1,$231.41,"44,741",408.52,8.18M,-1.33%,"12,934.10",73.94K,-0.31%,58483044067
"October 24, 2020","$244,780.98","1,108",863,"4,166",$58.76,"$11,648.77",4,$124.80,"35,642",411.92,2.68M,0.83%,"13,117.20",51.20K,1.42%,32203857762
"October 25, 2020","$226,001.00","1,109",876,"3,903",$57.90,$748.38,5,"$4,935.27","45,425",406.09,3.05M,-1.42%,"13,032.20",59.73K,-0.65%,33050174347
"October 26, 2020","$216,840.04","1,202",948,"4,457",$48.65,$421.81,5,$22.81,"45,011",394.11,9.06M,-2.95%,"13,061.60",89.47K,0.23%,55960128939
"October 27, 2020","$232,251.77","1,100","1,041","3,633",$63.93,"$2,796.80",5,$51.45,"38,705",403.15,6.29M,2.29%,"13,657.80",128.64K,4.56%,43438225272
"October 28, 2020","$236,316.72",974,984,"3,994",$59.17,$97.23,1,0,"46,108",388.14,9.96M,-3.72%,"13,278.90",144.18K,-2.77%,64546938423
"October 29, 2020","$214,267.33","1,098","1,010","3,822",$56.06,"$2,615.53",3,"$1,300.05","39,303",386.76,3.04M,-0.35%,"13,457.20",111.23K,1.34%,68638448298
"October 30, 2020","$193,286.25","1,249","1,124","4,993",$38.71,"$8,377.55",17,-$97.32,"38,546",382.41,2.81M,-1.13%,"13,559.90",108.77K,0.76%,63336696249
"October 31, 2020","$222,426.39","1,230","1,170","4,880",$45.58,"$2,853.79",5,$185.32,"39,059",386.42,6.42M,1.05%,"13,797.30",102.75K,1.75%,40821601761
"November 01, 2020","$282,969.66","1,178","1,059","4,555",$62.12,"$2,148.25",7,-$314.05,"46,232",396.29,5.52M,2.55%,"13,759.40",51.71K,-0.27%,33958389367
"November 02, 2020","$143,054.73","1,048",974,"4,013",$35.65,"$28,014.23",15,$90.94,"40,308",383.53,9.43M,-3.22%,"13,561.40",97.76K,-1.44%,59556293025
"November 03, 2020","$144,856.77","1,095","1,021","3,397",$42.64,"$66,976.65",18,$605.33,"48,122",387.92,6.73M,1.14%,"14,019.90",108.17K,3.38%,44994623512
"November 04, 2020","$154,286.07",969,927,"3,000",$51.43,"$65,039.37",24,$359.71,"48,145",402.19,6.17M,3.68%,"14,145.60",140.80K,0.90%,36929765158
"November 05, 2020","$190,510.60","1,080",997,"3,980",$47.87,"$18,513.80",9,-$110.40,"47,987",416.63,7.04M,3.59%,"15,587.10",227.49K,10.19%,50351219255
"November 06, 2020","$305,471.79","1,085",993,"3,127",$97.69,"$68,088.09",9,$69.71,"38,034",455.72,6.53M,9.38%,"15,577.90",186.13K,-0.06%,59743475915
"November 07, 2020","$196,312.23","1,029",916,"3,997",$49.11,"$3,307.15",3,"$1,851.67","48,687",435.4,7.78M,-4.46%,"14,828.40",160.73K,-4.81%,55699556300
"November 08, 2020","$262,478.86","1,199","1,116","3,655",$71.81,$515.80,9,"$1,992.44","31,249",454.68,4.82M,4.43%,"15,483.70",94.99K,4.42%,29270287574
"November 09, 2020","$160,972.86","1,073",964,"3,730",$43.16,"$39,866.51",24,0,"47,410",444.33,28.85M,-2.28%,"15,327.20",165.04K,-1.01%,43036804081
"November 10, 2020","$306,667.89","1,249","1,233","4,099",$74.82,"$30,164.54",13,-$0.18,"47,374",450.22,20.76M,1.33%,"15,303.60",93.36K,-0.15%,50067322104
"November 11, 2020","$245,776.89","1,299","1,204","4,697",$52.33,"$90,597.43",12,"$2,346.09","30,289",463.33,15.13M,2.91%,"15,695.80",119.07K,2.56%,52469222811
"November 12, 2020","$204,780.79","1,195","1,309","3,820",$53.61,"$28,162.79",11,$24.69,"46,033",462.56,9.33M,-0.17%,"16,294.70",165.54K,3.82%,58433082358
"November 13, 2020","$227,823.48","1,010","1,204","3,347",$68.07,"$58,442.96",7,"$1,665.67","46,682",476.29,9.85M,2.97%,"16,324.20",113.75K,0.18%,54834222262
"November 14, 2020","$268,574.51","1,221","1,274","4,062",$66.12,$9.25,1,-$678.52,"46,902",460.7,9.17M,-3.27%,"16,071.00",83.64K,-1.55%,34540619732
"November 15, 2020","$313,148.29","1,396","1,389","5,122",$61.14,$202.21,1,$996.57,"48,090",448.23,9.34M,-2.71%,"15,953.00",58.43K,-0.73%,34544174003
"November 16, 2020","$280,467.27","1,136","1,208","4,040",$69.42,"$13,717.55",9,$106.94,"48,491",460.43,5.62M,2.72%,"16,715.80",118.09K,4.78%,47985935398
"November 17, 2020","$185,886.08","1,074","1,079","3,148",$59.05,"$52,143.37",11,$470.02,"46,382",481.95,7.93M,4.67%,"17,662.30",175.87K,5.66%,74866465876
"November 18, 2020","$207,106.44","1,061","1,134","4,441",$46.64,"$16,989.54",7,$254.71,"36,260",478.52,18.19M,-0.71%,"17,774.60",233.43K,0.64%,80394403719
"November 19, 2020","$249,820.61","1,310","1,350","4,305",$58.03,"$73,755.98",13,$759.88,"46,463",471.21,12.53M,-1.53%,"17,803.50",135.94K,0.16%,46783318521
"November 20, 2020","$188,340.24","1,081","1,097","4,381",$42.99,"$8,160.19",10,"$1,790.97","48,464",509.98,30.85M,8.23%,"18,675.20",134.42K,4.90%,68357121233
"November 21, 2020","$330,071.86",956,"1,003","3,251",$101.53,"$24,177.70",4,0,"48,013",551.91,26.86M,8.22%,"18,687.20",108.91K,0.06%,66371016498
"November 22, 2020","$301,554.17",960,"1,072","3,053",$98.77,$66.30,1,-$116.47,"37,051",559.4,36.76M,1.36%,"18,412.90",121.76K,-1.47%,62695231579
"November 23, 2020","$226,098.35",840,825,"2,901",$77.94,$911.09,2,"$3,157.81","48,304",609.22,49.68M,8.91%,"18,379.60",127.35K,-0.18%,76578870525
"November 24, 2020","$185,705.57",829,851,"3,211",$57.83,0,0,$471.10,"47,582",605.03,41.11M,-0.69%,"19,152.60",180.79K,4.21%,93649625593
"November 25, 2020","$192,773.60",979,"1,023","2,964",$65.04,$793.14,4,-$16.22,"48,613",569.67,14.50M,-5.84%,"18,723.00",146.12K,-2.24%,61060602390
"November 26, 2020","$206,963.36",898,915,"3,156",$65.58,"$2,641.51",2,-$54.17,"37,279",519.32,13.11M,-8.84%,"17,162.00",312.07K,-8.34%,142517747433
"November 27, 2020","$275,351.00","1,125","1,225","4,789",$57.50,$0.62,1,-$131.48,"36,860",518.11,6.42M,-0.23%,"17,127.10",138.80K,-0.20%,45168615208
"November 28, 2020","$249,102.29","1,380","1,257","3,937",$63.27,$847.55,2,-$338.15,"47,465",537.74,5.34M,3.79%,"17,730.70",95.20K,3.52%,34986023055
"November 29, 2020","$334,763.50","1,098","1,187","3,248",$103.07,0,0,"$1,962.73","37,173",575.45,5.79M,7.01%,"18,185.50",79.12K,2.57%,30780782615
"November 30, 2020","$201,281.05",862,827,"2,509",$80.22,"$1,832.54",1,-$7.27,"39,350",615.92,51.72M,7.03%,"19,698.10",185.59K,8.32%,78983988030
"December 01, 2020","$472,607.80","1,076",915,"3,184",$148.43,$41.18,2,-$84.34,"41,377",585.66,49.42M,-4.91%,"18,770.70",208.72K,-4.71%,87210450983
"December 02, 2020","$202,970.08","1,089","1,158","3,688",$55.04,"$4,180.30",9,0,"41,740",598.05,16.21M,2.12%,"19,218.80",91.92K,2.39%,44017238565
"December 03, 2020","$224,741.84",969,"1,052","2,841",$79.11,$24.70,2,$266.27,"43,291",616.32,24.00M,3.06%,"19,433.30",99.97K,1.12%,47047850997
"December 04, 2020","$307,984.07",976,"1,117","3,712",$82.97,$536.63,4,0,"43,710",567.91,48.95M,-7.85%,"18,658.10",110.63K,-3.99%,54133415152
"December 05, 2020","$233,501.77","1,069","1,120","3,503",$66.66,"$5,498.49",14,$486.61,"36,023",596.68,30.83M,5.07%,"19,146.50",59.44K,2.62%,37247774997
"December 06, 2020","$328,103.15","1,162","1,200","4,378",$74.94,"$10,963.30",2,"$6,057.61","47,756",601.68,13.14M,0.84%,"19,379.90",54.56K,1.22%,36457991314
"December 07, 2020","$261,404.24","1,112","1,065","3,783",$69.10,$53.26,1,0,"36,245",591.09,7.72M,-1.76%,"19,170.70",61.98K,-1.08%,50119786947
"December 08, 2020","$169,965.33","1,208","1,182","3,826",$44.42,"$8,652.92",4,0,"41,208",555.05,8.11M,-6.10%,"18,326.60",101.41K,-4.40%,64453892343
"December 09, 2020","$145,845.00","1,011","1,067","3,088",$47.23,0,0,0,"31,331",573.21,9.10M,3.27%,"18,546.00",129.72K,1.20%,65315353811
"December 10, 2020","$176,550.08","1,147","1,089","2,877",$61.37,"$2,845.25",2,$58.46,"32,511",558.13,19.60M,-2.63%,"18,247.20",85.31K,-1.61%,56230297216
"December 11, 2020","$258,098.32","1,157","1,158","3,450",$74.81,$4.36,1,"$2,500.05","27,502",544.17,30.17M,-2.50%,"18,023.60",111.53K,-1.23%,63672809905
"December 12, 2020","$228,836.62","1,341","1,204","3,850",$59.44,"$4,401.35",10,"$1,267.00","49,666",567.78,1.62M,4.34%,"18,808.90",71.37K,4.36%,42794623984
"December 13, 2020","$302,753.04","1,335","1,231","3,464",$87.40,$422.22,2,$795.88,"49,167",591.09,2.03M,4.10%,"19,176.80",82.45K,1.96%,45496784769
"December 14, 2020","$186,178.05","1,085","1,035","3,258",$57.14,"$7,063.33",8,"$1,152.79","39,634",586.19,1.78M,-0.83%,"19,273.80",67.11K,0.51%,63655438361
"December 15, 2020","$185,221.31","1,228","1,073","4,230",$43.79,$3.00,1,$350.84,"38,463",588.91,1.74M,0.46%,"19,434.90",98.39K,0.84%,84560575140
"December 16, 2020","$157,105.26","1,288","1,114","5,574",$28.19,"$3,408.31",3,0,"27,259",637.38,3.11M,8.23%,"21,352.20",199.81K,9.87%,83601467306
"December 17, 2020","$217,842.57","1,124",910,"5,304",$41.07,$160.70,1,$521.89,"21,289",643.17,3.67M,0.91%,"22,825.40",310.74K,6.90%,138817534460
"December 18, 2020","$366,041.21","1,592","1,312","7,632",$47.96,$425.43,3,$286.60,"43,254",653.85,2.63M,1.66%,"23,127.90",131.80K,1.33%,74197672209
"December 19, 2020","$349,985.91","1,568","1,264","6,383",$54.83,"$5,576.02",5,"$5,623.08","30,922",658.17,2.17M,0.66%,"23,844.00",133.88K,3.10%,70165553145
"December 20, 2020","$528,049.83","1,636","1,328","6,464",$81.69,"$2,716.82",2,"$2,623.94","49,675",638.26,2.11M,-3.02%,"23,474.90",114.09K,-1.55%,44525185130
"December 21, 2020","$537,198.04","1,503","1,118","5,742",$93.56,$0.06,1,0,"49,716",607.85,1.88M,-4.77%,"22,728.50",154.69K,-3.18%,80001622383
"December 22, 2020","$638,419.12","1,624","1,405","10,194",$62.63,"$2,810.71",2,$998.54,"44,592",637.47,2.12M,4.87%,"23,823.20",130.75K,4.82%,66555945514
"December 23, 2020","$525,599.88","1,723","1,282","8,222",$63.93,$843.74,3,"$2,109.60","50,271",585.69,2.20M,-8.12%,"23,257.90",178.47K,-2.37%,108363073898
"December 24, 2020","$325,302.72","1,524","1,299","5,942",$54.75,$183.57,1,-$33.74,"40,253",612.34,1.72M,4.55%,"23,736.50",104.59K,2.06%,89685037081
"December 25, 2020","$392,329.65","1,553","1,158","6,335",$61.93,"$8,613.91",4,$880.00,"35,365",626.93,1.70M,2.38%,"24,689.60",2.40K,4.02%,91695148943
"December 26, 2020","$372,432.55","1,748","1,200","7,925",$46.99,"$2,257.24",5,"$6,522.42","40,335",636.58,1.94M,1.54%,"26,454.40",155.77K,7.15%,66456740443
"December 27, 2020","$406,388.49","1,769","1,211","6,889",$58.99,"$2,750.13",2,"$2,041.22","50,220",683.71,2.31M,7.40%,"26,261.30",231.23K,-0.73%,98656135135
"December 28, 2020","$239,566.33","1,496","1,114","5,382",$44.51,0,0,"$4,001.70","45,097",730.05,2.75M,6.78%,"27,057.80",126.98K,3.03%,114189559877
"December 29, 2020","$272,180.89","1,638","1,312","6,229",$43.70,"$4,172.04",3,$956.23,"51,210",731.76,1.82M,0.23%,"27,376.00",119.57K,1.18%,96068312188
"December 30, 2020","$503,355.77","1,606","1,332","7,135",$70.55,0,0,"$1,899.74","50,959",751.8,1.86M,2.74%,"28,868.70",159.82K,5.45%,113634752762
